age,workclass,education_num,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,occupation_grouped,native_country_grouped
28,Private,11,Never-married,Own-child,White,Male,0,0,55,<=50K,Other,United-States
71,Private,13,Married-civ-spouse,Husband,Black,Male,9386,0,50,>50K,Prof-specialty,United-States
33,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,56,<=50K,Other,United-States
36,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,Other
67,Self-emp-not-inc,14,Divorced,Not-in-family,Other,Male,0,0,40,<=50K,Sales,United-States
26,Private,7,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Other,United-States
41,Private,10,Married-civ-spouse,Husband,White,Male,0,0,65,>50K,Exec-managerial,United-States
63,Self-emp-not-inc,2,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Other-service,United-States
27,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,Other
41,Private,7,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Machine-op-inspct,United-States
30,Private,10,Never-married,Unmarried,White,Female,0,0,44,<=50K,Adm-clerical,United-States
27,Private,6,Never-married,Unmarried,White,Male,0,0,40,<=50K,Other,Mexico
55,Private,10,Divorced,Not-in-family,White,Male,0,0,65,>50K,Sales,United-States
35,Private,11,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
39,Private,10,Married-civ-spouse,Husband,White,Male,0,0,43,>50K,Other,United-States
32,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,99,>50K,Sales,United-States
50,Private,16,Never-married,Not-in-family,White,Male,13550,0,50,>50K,Exec-managerial,United-States
39,Private,10,Divorced,Unmarried,Black,Male,0,0,24,<=50K,Craft-repair,United-States
46,Local-gov,9,Married-civ-spouse,Husband,White,Male,5013,0,50,<=50K,Other,United-States
53,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
68,Private,15,Widowed,Unmarried,White,Male,0,0,60,>50K,Prof-specialty,United-States
45,Private,10,Divorced,Not-in-family,White,Male,0,0,50,<=50K,Adm-clerical,United-States
42,Private,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,Prof-specialty,Other
67,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Sales,United-States
74,Private,6,Married-civ-spouse,Husband,White,Male,0,1411,40,<=50K,Other,United-States
20,Local-gov,10,Never-married,Own-child,White,Female,0,0,20,<=50K,Adm-clerical,United-States
21,Local-gov,7,Never-married,Own-child,Black,Male,0,0,25,<=50K,Other-service,United-States
33,Private,4,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other,United-States
32,Private,6,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Machine-op-inspct,Mexico
43,Private,10,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Sales,United-States
67,Private,9,Divorced,Not-in-family,White,Female,0,0,15,<=50K,Adm-clerical,United-States
30,Private,4,Never-married,Not-in-family,White,Female,0,0,30,<=50K,Other-service,Other
23,Private,11,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
42,Private,9,Divorced,Not-in-family,White,Male,0,0,50,<=50K,Other,United-States
39,Self-emp-not-inc,3,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Other,Mexico
44,Private,13,Divorced,Not-in-family,White,Male,0,0,40,>50K,Sales,United-States
52,Local-gov,14,Never-married,Not-in-family,White,Female,0,0,50,<=50K,Prof-specialty,United-States
44,Self-emp-not-inc,9,Divorced,Not-in-family,White,Male,0,0,45,<=50K,Craft-repair,United-States
23,Self-emp-not-inc,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
52,Federal-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Adm-clerical,United-States
31,Private,11,Married-civ-spouse,Wife,White,Female,0,0,38,>50K,Other,United-States
26,Private,10,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Exec-managerial,United-States
33,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,2829,0,70,<=50K,Other,United-States
21,Private,6,Never-married,Own-child,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
48,Private,10,Divorced,Not-in-family,White,Male,0,0,40,>50K,Sales,United-States
21,Private,9,Never-married,Own-child,Black,Male,0,0,36,<=50K,Other-service,United-States
21,Private,10,Never-married,Not-in-family,White,Female,0,0,50,<=50K,Sales,United-States
41,Self-emp-inc,15,Never-married,Not-in-family,White,Female,0,0,60,>50K,Prof-specialty,United-States
38,Private,12,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Sales,United-States
37,Private,9,Married-civ-spouse,Husband,White,Male,0,0,42,<=50K,Adm-clerical,United-States
64,Private,13,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Adm-clerical,United-States
56,Private,10,Married-civ-spouse,Wife,White,Female,0,0,50,<=50K,Exec-managerial,United-States
42,Private,10,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Sales,United-States
53,State-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
37,Private,9,Divorced,Unmarried,White,Male,0,0,38,<=50K,Craft-repair,United-States
60,Federal-gov,9,Widowed,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,United-States
35,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Machine-op-inspct,United-States
70,Private,10,Married-civ-spouse,Husband,White,Male,20051,0,65,>50K,Sales,United-States
44,Private,16,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Prof-specialty,United-States
58,Private,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Adm-clerical,Other
46,Private,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,Other
29,Private,8,Married-civ-spouse,Other-relative,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
26,Private,13,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Exec-managerial,United-States
33,Local-gov,10,Separated,Own-child,Black,Female,0,0,35,<=50K,Other-service,United-States
42,Private,13,Married-civ-spouse,Husband,White,Male,0,1902,50,>50K,Exec-managerial,United-States
24,Private,9,Never-married,Unmarried,White,Male,0,0,45,<=50K,Craft-repair,United-States
35,Private,12,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Craft-repair,United-States
37,Federal-gov,9,Never-married,Not-in-family,White,Male,0,0,40,>50K,Adm-clerical,United-States
59,Private,12,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
27,Private,5,Never-married,Not-in-family,White,Male,0,0,10,<=50K,Other,United-States
38,Federal-gov,14,Never-married,Not-in-family,White,Female,0,0,55,<=50K,Exec-managerial,Other
42,Private,5,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other,Other
40,Federal-gov,13,Divorced,Not-in-family,Black,Female,0,1741,40,<=50K,Prof-specialty,United-States
36,Self-emp-not-inc,13,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Sales,United-States
46,Private,7,Widowed,Other-relative,White,Male,0,0,20,<=50K,Machine-op-inspct,United-States
29,Private,9,Divorced,Not-in-family,White,Male,0,0,50,<=50K,Machine-op-inspct,United-States
50,Self-emp-not-inc,6,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Exec-managerial,United-States
46,Private,13,Divorced,Other-relative,Black,Male,0,0,40,<=50K,Sales,United-States
36,Private,14,Never-married,Not-in-family,White,Female,0,1408,40,<=50K,Prof-specialty,United-States
30,Private,13,Divorced,Not-in-family,White,Male,27828,0,40,>50K,Sales,United-States
27,Private,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
44,Private,10,Divorced,Other-relative,Black,Male,0,0,40,<=50K,Other,United-States
34,Private,9,Separated,Own-child,Black,Male,0,0,40,<=50K,Craft-repair,United-States
58,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Prof-specialty,United-States
36,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Adm-clerical,United-States
42,State-gov,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other,United-States
25,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
18,Private,10,Never-married,Own-child,Black,Male,0,0,20,<=50K,Sales,United-States
55,Private,3,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Other,United-States
55,Private,7,Married-civ-spouse,Husband,Black,Male,5013,0,48,<=50K,Machine-op-inspct,United-States
31,Private,12,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Craft-repair,United-States
33,Private,9,Never-married,Unmarried,Asian-Pac-Islander,Male,0,0,40,<=50K,Machine-op-inspct,Philippines
65,Local-gov,9,Widowed,Unmarried,White,Female,0,0,40,<=50K,Exec-managerial,United-States
23,State-gov,13,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Prof-specialty,United-States
22,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Other,United-States
61,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,15,<=50K,Other,United-States
51,Private,10,Never-married,Unmarried,Black,Female,0,0,40,<=50K,Exec-managerial,United-States
25,Private,9,Never-married,Own-child,Black,Male,0,0,40,<=50K,Other-service,United-States
63,Local-gov,13,Widowed,Unmarried,Asian-Pac-Islander,Female,0,0,35,<=50K,Adm-clerical,Philippines
54,Self-emp-not-inc,14,Divorced,Not-in-family,White,Female,0,0,20,<=50K,Other,United-States
45,Local-gov,12,Divorced,Unmarried,White,Male,0,0,47,<=50K,Exec-managerial,United-States
28,State-gov,9,Never-married,Not-in-family,Black,Female,0,0,40,<=50K,Prof-specialty,United-States
70,Private,13,Widowed,Not-in-family,White,Male,0,0,30,<=50K,Sales,United-States
46,Private,16,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Sales,United-States
51,Local-gov,5,Widowed,Not-in-family,White,Female,0,0,45,<=50K,Other-service,Other
58,Private,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
26,Private,13,Never-married,Not-in-family,White,Male,0,0,37,<=50K,Prof-specialty,United-States
38,Private,10,Married-civ-spouse,Husband,White,Male,3103,0,40,>50K,Craft-repair,United-States
45,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Craft-repair,United-States
55,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Exec-managerial,United-States
38,Private,7,Widowed,Unmarried,White,Male,0,0,40,<=50K,Craft-repair,United-States
19,Private,9,Married-civ-spouse,Husband,White,Male,3781,0,40,<=50K,Sales,United-States
66,Private,13,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
34,Private,13,Never-married,Not-in-family,White,Female,0,0,50,<=50K,Sales,United-States
35,Private,7,Separated,Not-in-family,Black,Male,0,0,40,<=50K,Other,United-States
34,Private,13,Married-civ-spouse,Husband,White,Male,0,0,48,>50K,Other,United-States
55,Private,10,Married-civ-spouse,Husband,White,Male,0,1977,35,>50K,Other-service,United-States
43,Federal-gov,11,Divorced,Unmarried,Black,Male,0,1726,40,<=50K,Other,United-States
66,Private,9,Widowed,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
43,Private,13,Married-civ-spouse,Husband,White,Male,5178,0,40,>50K,Prof-specialty,United-States
33,Private,6,Never-married,Unmarried,White,Male,0,0,40,<=50K,Other-service,United-States
50,Private,10,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
46,Private,9,Married-civ-spouse,Husband,White,Male,0,0,46,<=50K,Craft-repair,United-States
38,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Adm-clerical,United-States
45,Self-emp-not-inc,11,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Exec-managerial,United-States
30,Private,6,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Craft-repair,United-States
56,Private,14,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Exec-managerial,United-States
29,Private,10,Married-civ-spouse,Husband,Other,Male,0,2415,40,>50K,Machine-op-inspct,Other
34,Private,9,Divorced,Unmarried,White,Female,0,0,50,<=50K,Exec-managerial,United-States
58,Local-gov,10,Widowed,Other-relative,White,Female,0,0,25,<=50K,Adm-clerical,United-States
47,Local-gov,13,Married-civ-spouse,Wife,White,Female,7688,0,40,>50K,Adm-clerical,United-States
62,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Sales,United-States
24,Private,9,Never-married,Own-child,Black,Female,0,0,40,<=50K,Other,United-States
49,Private,9,Divorced,Unmarried,White,Male,0,0,40,<=50K,Other,United-States
40,Federal-gov,9,Married-civ-spouse,Husband,White,Male,7298,0,50,>50K,Adm-clerical,United-States
17,Private,7,Never-married,Own-child,White,Male,0,0,14,<=50K,Other-service,Philippines
73,Private,9,Widowed,Not-in-family,White,Female,0,0,7,<=50K,Sales,United-States
26,State-gov,13,Never-married,Not-in-family,White,Female,0,0,20,<=50K,Adm-clerical,United-States
63,Private,10,Married-civ-spouse,Husband,White,Male,0,0,10,<=50K,Exec-managerial,United-States
21,Local-gov,9,Never-married,Not-in-family,White,Female,0,0,22,<=50K,Other-service,United-States
20,Private,9,Never-married,Unmarried,White,Male,0,0,45,<=50K,Sales,United-States
36,Private,10,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Craft-repair,United-States
55,Federal-gov,9,Widowed,Unmarried,White,Female,0,0,40,<=50K,Adm-clerical,United-States
39,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Sales,United-States
18,Private,6,Never-married,Own-child,White,Male,0,0,40,<=50K,Sales,United-States
42,Private,9,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Other,United-States
49,Private,10,Divorced,Unmarried,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
26,Private,10,Never-married,Other-relative,Asian-Pac-Islander,Female,0,0,35,<=50K,Sales,Philippines
18,Private,10,Never-married,Own-child,White,Female,0,0,23,<=50K,Machine-op-inspct,United-States
57,Private,12,Widowed,Other-relative,White,Female,0,0,40,<=50K,Adm-clerical,United-States
35,Self-emp-not-inc,9,Divorced,Unmarried,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
21,Private,6,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Craft-repair,United-States
43,Private,7,Divorced,Not-in-family,White,Male,0,0,80,<=50K,Other,United-States
32,Private,13,Separated,Not-in-family,Black,Male,0,0,40,<=50K,Other,United-States
59,Private,9,Separated,Unmarried,White,Female,0,0,40,<=50K,Adm-clerical,United-States
50,Private,13,Married-civ-spouse,Husband,White,Male,0,1887,36,>50K,Prof-specialty,United-States
47,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,20,>50K,Other,United-States
35,State-gov,13,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40,>50K,Prof-specialty,Philippines
24,Private,9,Never-married,Not-in-family,Other,Male,0,0,40,<=50K,Other,United-States
67,Self-emp-not-inc,13,Widowed,Not-in-family,White,Male,0,0,30,<=50K,Sales,United-States
44,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
34,Private,6,Married-civ-spouse,Husband,White,Male,0,0,80,<=50K,Other,United-States
46,Local-gov,13,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Craft-repair,United-States
41,Private,9,Divorced,Own-child,White,Female,2597,0,40,<=50K,Other,United-States
66,Private,9,Married-civ-spouse,Husband,White,Male,0,0,34,<=50K,Other-service,United-States
21,Private,9,Married-civ-spouse,Wife,White,Female,0,0,38,<=50K,Sales,United-States
25,Private,7,Married-spouse-absent,Own-child,Asian-Pac-Islander,Male,0,0,35,<=50K,Sales,Other
31,Private,2,Never-married,Other-relative,Other,Male,0,0,40,<=50K,Other,Other
33,Private,16,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Prof-specialty,United-States
24,Private,13,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Prof-specialty,United-States
31,Federal-gov,12,Never-married,Own-child,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
31,Private,13,Married-civ-spouse,Husband,White,Male,0,1977,45,>50K,Sales,United-States
54,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Machine-op-inspct,Other
49,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Exec-managerial,United-States
59,Private,9,Never-married,Other-relative,White,Female,0,0,35,<=50K,Craft-repair,United-States
76,Self-emp-not-inc,4,Married-civ-spouse,Husband,White,Male,0,0,28,<=50K,Other,United-States
32,Private,16,Divorced,Not-in-family,White,Male,0,0,40,>50K,Prof-specialty,United-States
47,Self-emp-not-inc,9,Separated,Unmarried,White,Female,0,0,35,<=50K,Sales,United-States
70,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,15,<=50K,Sales,United-States
46,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,Other
36,State-gov,9,Never-married,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K,Other,United-States
44,Private,13,Married-civ-spouse,Wife,White,Female,0,0,45,>50K,Exec-managerial,United-States
32,Self-emp-not-inc,9,Never-married,Unmarried,White,Male,0,0,40,<=50K,Craft-repair,Other
47,Private,13,Divorced,Not-in-family,White,Female,99999,0,40,>50K,Other-service,United-States
56,Private,9,Widowed,Unmarried,White,Female,0,0,40,<=50K,Other-service,Other
38,Private,12,Married-civ-spouse,Husband,White,Male,0,0,56,>50K,Other,United-States
74,Private,9,Widowed,Not-in-family,White,Female,0,0,28,<=50K,Other-service,United-States
19,Private,10,Never-married,Not-in-family,White,Female,0,0,20,<=50K,Prof-specialty,United-States
74,Private,9,Married-civ-spouse,Husband,White,Male,2653,0,12,<=50K,Other,United-States
32,Private,9,Married-spouse-absent,Other-relative,Other,Male,0,0,40,<=50K,Other-service,Mexico
31,Private,8,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Prof-specialty,United-States
46,Private,13,Divorced,Not-in-family,White,Male,0,0,40,>50K,Exec-managerial,Other
27,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Other,United-States
56,Private,13,Married-civ-spouse,Husband,White,Male,0,1902,55,>50K,Exec-managerial,United-States
40,Private,13,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,Other,United-States
67,State-gov,9,Married-civ-spouse,Husband,White,Male,3456,0,35,<=50K,Exec-managerial,United-States
45,Self-emp-not-inc,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,45,<=50K,Craft-repair,Other
36,Federal-gov,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
47,Private,14,Divorced,Unmarried,White,Female,0,0,40,>50K,Prof-specialty,United-States
61,Private,13,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,Exec-managerial,United-States
50,Private,9,Married-civ-spouse,Husband,White,Male,3103,0,40,>50K,Other,United-States
43,Private,10,Never-married,Unmarried,Black,Male,0,0,40,<=50K,Other,United-States
69,Private,13,Married-civ-spouse,Husband,White,Male,10605,0,50,>50K,Sales,United-States
32,Private,3,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,Machine-op-inspct,United-States
51,Federal-gov,9,Divorced,Unmarried,White,Female,0,1980,40,<=50K,Adm-clerical,United-States
38,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Craft-repair,United-States
